date,product_id,product_name,customer,quantity,unit_price_net,unit_price_gross,subtotal_net,tax_amount,total_gross,is_cancelled,is_cancelled_source,is_adjustment,is_active,analysis_unit_price,analysis_total,product_name_norm,customer_norm,source_dataset
2025-04-23,5004,FRASCO GOTERO VIDRIO AMBAR 30ML CON TAPA Y CHUPON,VARIOS,6.0,1.2711864407,1.5,7.6271186442,1.372881356,9.0000000002,False,NO,False,True,1.5,9.0000000002,FRASCO GOTERO VIDRIO AMBAR 30ML CON TAPA Y CHUPON,VARIOS,sales
2025-04-23,5018,FRASCO BULLET 30ML CON TAPA ATOMIZADOR,VARIOS,2.0,0.8474576271,1.0,1.6949152542,0.3050847458,2.0,False,NO,False,True,1.0,2.0,FRASCO BULLET 30ML CON TAPA ATOMIZADOR,VARIOS,sales
2025-04-23,5011,PROBADOR VIDRIO TRASPARENTE 5ML CON TAPA SPRAY,VARIOS,12.0,0.9745762712,1.15,11.6949152544,2.1050847458,13.8000000002,False,NO,False,True,1.15,13.8000000002,PROBADOR VIDRIO TRASPARENTE 5ML CON TAPA SPRAY,VARIOS,sales
2025-04-23,5012,PROBADOR VIDRIO TRASPARENTE 10ML CON TAPA SPRAY,VARIOS,12.0,1.05932,1.2499976,12.71184,2.2881312,14.9999712,False,NO,False,True,1.2499976,14.9999712,PROBADOR VIDRIO TRASPARENTE 10ML CON TAPA SPRAY,VARIOS,sales
2025-04-23,5073,FRASCO BULLET 75ML CON TAPA	ATOMIZADOR,VARIOS,6.0,1.0593220339,1.25,6.3559322034,1.1440677966,7.5,False,NO,False,True,1.25,7.5,FRASCO BULLET 75ML CON TAPA ATOMIZADOR,VARIOS,sales
2025-04-23,5019,FRASCO BULLET 60ML CON TAPA ATOMIZADOR,VARIOS,2.0,1.2711864407,1.5,2.5423728814,0.4576271186,3.0,False,NO,False,True,1.5,3.0,FRASCO BULLET 60ML CON TAPA ATOMIZADOR,VARIOS,sales
2025-04-23,5065,PISETA 250ML,VARIOS,1.0,4.2372881356,5.0,4.2372881356,0.7627118644,5.0,False,NO,False,True,5.0,5.0,PISETA 250ML,VARIOS,sales
2025-04-23,5018,FRASCO BULLET 30ML CON TAPA ATOMIZADOR,VARIOS,2.0,0.8474576271,1.0,1.6949152542,0.3050847458,2.0,False,NO,False,True,1.0,2.0,FRASCO BULLET 30ML CON TAPA ATOMIZADOR,VARIOS,sales
2025-04-23,5097,BURETA DE VIDRIO GRADUADO DE 25 ML CON LLAVE DE VIDRIO,VARIOS,1.0,21.186440678,25.0,21.186440678,3.813559322,25.0,False,NO,False,True,25.0,25.0,BURETA DE VIDRIO GRADUADO DE 25 ML CON LLAVE DE VIDRIO,VARIOS,sales
2025-04-24,5036,FRASCO PLASTICO NATURAL 500ML CON TAPON Y TAPA B28MM,VARIOS,1.0,1.01694,1.1999892,1.01694,0.1830492,1.1999892,False,NO,False,True,1.1999892,1.1999892,FRASCO PLASTICO NATURAL 500ML CON TAPON Y TAPA B28MM,VARIOS,sales
2025-04-24,5073,FRASCO BULLET 75ML CON TAPA	ATOMIZADOR,VARIOS,1.0,1.2711864407,1.5,1.2711864407,0.2288135593,1.5,False,NO,False,True,1.5,1.5,FRASCO BULLET 75ML CON TAPA ATOMIZADOR,VARIOS,sales
2025-04-24,5006,FRASCO GOTERO VIDRIO AMBAR 100ML CON TAPA Y CHUPON,VARIOS,1.0,2.1186440678,2.5,2.1186440678,0.3813559322,2.5,False,NO,False,True,2.5,2.5,FRASCO GOTERO VIDRIO AMBAR 100ML CON TAPA Y CHUPON,VARIOS,sales
2025-04-24,5073,FRASCO BULLET 75ML CON TAPA	ATOMIZADOR,VARIOS,1.0,1.2711864407,1.5,1.2711864407,0.2288135593,1.5,False,NO,False,True,1.5,1.5,FRASCO BULLET 75ML CON TAPA ATOMIZADOR,VARIOS,sales
2025-04-24,5011,PROBADOR VIDRIO TRASPARENTE 5ML CON TAPA SPRAY,VARIOS,1.0,1.1016949153,1.3,1.1016949153,0.1983050847,1.3,False,NO,False,True,1.3,1.3,PROBADOR VIDRIO TRASPARENTE 5ML CON TAPA SPRAY,VARIOS,sales
2025-04-24,5036,FRASCO PLASTICO NATURAL 500ML CON TAPON Y TAPA B28MM,VARIOS,1.0,1.6949152542,2.0,1.6949152542,0.3050847458,2.0,False,NO,False,True,2.0,2.0,FRASCO PLASTICO NATURAL 500ML CON TAPON Y TAPA B28MM,VARIOS,sales
2025-04-24,5064,GATILLO PULVERIZADOR 28/410,VARIOS,1.0,1.6949152542,2.0,1.6949152542,0.3050847458,2.0,False,NO,False,True,2.0,2.0,GATILLO PULVERIZADOR 28 410,VARIOS,sales
2025-04-24,5020,FRASCO ESMALTE 5ML VIDRIO TRANSPARENTE CON BROCHA Y TAPA,VARIOS,10.0,0.7627118644,0.9,7.6271186441,1.3728813559,9.0,False,NO,False,True,0.9,9.0,FRASCO ESMALTE 5ML VIDRIO TRANSPARENTE CON BROCHA Y TAPA,VARIOS,sales
2025-04-24,5019,FRASCO BULLET 60ML CON TAPA ATOMIZADOR,VARIOS,10.0,1.0169491525,1.2,10.1694915254,1.8305084746,12.0,False,NO,False,True,1.2,12.0,FRASCO BULLET 60ML CON TAPA ATOMIZADOR,VARIOS,sales
2025-04-24,5081,GOTERO PLASTICO 15ML NATURAL S/P C/TAPA,VARIOS,25.0,0.2983050847,0.352,7.4576271186,1.3423728814,8.8,False,NO,False,True,0.352,8.8,GOTERO PLASTICO 15ML NATURAL S P C TAPA,VARIOS,sales
2025-04-24,5018,FRASCO BULLET 30ML CON TAPA ATOMIZADOR,VARIOS,4.0,0.8474576271,1.0,3.3898305085,0.6101694915,4.0,False,NO,False,True,1.0,4.0,FRASCO BULLET 30ML CON TAPA ATOMIZADOR,VARIOS,sales
2025-04-24,5079,GOTERO PLASTICO 60ML NATURAL S/P B18MM C/TAPA Y TAPON,UNIVERSIDAD RICARDO PALMA,200.0,0.8898305085,1.05,177.9661016949,32.0338983051,210.0,False,NO,False,True,1.05,210.0,GOTERO PLASTICO 60ML NATURAL S P B18MM C TAPA Y TAPON,UNIVERSIDAD RICARDO PALMA,sales
2025-04-25,5071,GOTERO PLASTICO 100ML COLOR NATURAL,UNIVERSIDAD RICARDO PALMA,200.0,1.0593220339,1.25,211.8644067797,38.1355932203,250.0,False,NO,False,True,1.25,250.0,GOTERO PLASTICO 100ML COLOR NATURAL,UNIVERSIDAD RICARDO PALMA,sales
2025-04-25,5005,FRASCO GOTERO VIDRIO AMBAR 50ML CON TAPA Y CHUPON,VARIOS,2.0,1.6949152542,2.0,3.3898305085,0.6101694915,4.0,False,NO,False,True,2.0,4.0,FRASCO GOTERO VIDRIO AMBAR 50ML CON TAPA Y CHUPON,VARIOS,sales
2025-04-25,5019,FRASCO BULLET 60ML CON TAPA ATOMIZADOR,VARIOS,3.0,0.8474576271,1.0,2.5423728814,0.4576271186,3.0,False,NO,False,True,1.0,3.0,FRASCO BULLET 60ML CON TAPA ATOMIZADOR,VARIOS,sales
2025-04-25,5019,FRASCO BULLET 60ML CON TAPA ATOMIZADOR,VARIOS,3.0,1.2711864407,1.5,3.813559322,0.686440678,4.5,False,NO,False,True,1.5,4.5,FRASCO BULLET 60ML CON TAPA ATOMIZADOR,VARIOS,sales
2025-04-25,5073,FRASCO BULLET 75ML CON TAPA	ATOMIZADOR,VARIOS,2.0,1.2711864407,1.5,2.5423728814,0.4576271186,3.0,False,NO,False,True,1.5,3.0,FRASCO BULLET 75ML CON TAPA ATOMIZADOR,VARIOS,sales
2025-04-25,5020,FRASCO ESMALTE 5ML VIDRIO TRANSPARENTE CON BROCHA Y TAPA,VARIOS,1.0,0.7627118644,0.9,0.7627118644,0.1372881356,0.9,False,NO,False,True,0.9,0.9,FRASCO ESMALTE 5ML VIDRIO TRANSPARENTE CON BROCHA Y TAPA,VARIOS,sales
2025-04-25,5053,FRASCO VIDRIO AMBAR IMPORTADO 125ML TAPA PLASTICO ROSCA,VARIOS,6.0,1.4406779661,1.7,8.6440677966,1.5559322034,10.2,False,NO,False,True,1.7,10.2,FRASCO VIDRIO AMBAR IMPORTADO 125ML TAPA PLASTICO ROSCA,VARIOS,sales
2025-04-25,5064,GATILLO PULVERIZADOR 28/410,VARIOS,4.0,1.6949152542,2.0,6.7796610169,1.2203389831,8.0,False,NO,False,True,2.0,8.0,GATILLO PULVERIZADOR 28 410,VARIOS,sales
2025-04-25,5007,TAPA DISPENSADORA BLANCO B28MM,VARIOS,2.0,1.6949152542,2.0,3.3898305085,0.6101694915,4.0,False,NO,False,True,2.0,4.0,TAPA DISPENSADORA BLANCO B28MM,VARIOS,sales
2025-04-25,5003,FRASCO GOTERO VIDRIO AMBAR 20ML CON TAPA Y CHUPON,VARIOS,2.0,1.6949152542,2.0,3.3898305085,0.6101694915,4.0,False,NO,False,True,2.0,4.0,FRASCO GOTERO VIDRIO AMBAR 20ML CON TAPA Y CHUPON,VARIOS,sales
2025-04-25,5049,POTE CREMERO DOBLE FONDO NEGRO IMPORTADO 30GR CON TAPA Y LAINA,VARIOS,2.0,2.7118644068,3.2,5.4237288136,0.9762711864,6.4,False,NO,False,True,3.2,6.4,POTE CREMERO DOBLE FONDO NEGRO IMPORTADO 30GR CON TAPA Y LAINA,VARIOS,sales
2025-04-25,5022,FRASCO PET TRANSPARENTE ESPUMERO 150ML CON TAPA,VARIOS,1.0,4.0677966102,4.8,4.0677966102,0.7322033898,4.8,False,NO,False,True,4.8,4.8,FRASCO PET TRANSPARENTE ESPUMERO 150ML CON TAPA,VARIOS,sales
2025-04-25,5063,FRASCO VIDRIO AMBAR HOMBRO CAIDO 125ML TAPA ESPRAY PISTOLA negro,VARIOS,1.0,2.5423728814,3.0,2.5423728814,0.4576271186,3.0,False,NO,False,True,3.0,3.0,FRASCO VIDRIO AMBAR HOMBRO CAIDO 125ML TAPA ESPRAY PISTOLA NEGRO,VARIOS,sales
2025-04-25,5008,FRASCO VIDRIO AMBAR IMPORTADO 125ML TAPA ESPRAY BAJA,VARIOS,1.0,2.5423728814,3.0,2.5423728814,0.4576271186,3.0,False,NO,False,True,3.0,3.0,FRASCO VIDRIO AMBAR IMPORTADO 125ML TAPA ESPRAY BAJA,VARIOS,sales
2025-04-25,5065,PISETA 250ML,VARIOS,1.0,3.3898305085,4.0,3.3898305085,0.6101694915,4.0,False,NO,False,True,4.0,4.0,PISETA 250ML,VARIOS,sales
2025-04-26,5087,VASO PRECIPITADO DE VIDRIO 100 ML (BEAKER),VARIOS,1.0,5.0847457627,6.0,5.0847457627,0.9152542373,6.0,False,NO,False,True,6.0,6.0,VASO PRECIPITADO DE VIDRIO 100 ML BEAKER,VARIOS,sales
2025-04-26,5085,VASO PRECIPITADO DE VIDRIO 250 ML (BEAKER) G-,VARIOS,3.0,6.3559322034,7.5,19.0677966102,3.4322033898,22.5,False,NO,False,True,7.5,22.5,VASO PRECIPITADO DE VIDRIO 250 ML BEAKER G,VARIOS,sales
2025-04-26,5084,VASO PRECIPITADO DE VIDRIO 500 ML (BEAKER),VARIOS,1.0,9.3220338983,11.0,9.3220338983,1.6779661017,11.0,False,NO,False,True,11.0,11.0,VASO PRECIPITADO DE VIDRIO 500 ML BEAKER,VARIOS,sales
2025-04-26,5084,VASO PRECIPITADO DE VIDRIO 500 ML (BEAKER),VARIOS,2.0,9.3220338983,11.0,18.6440677966,3.3559322034,22.0,False,NO,False,True,11.0,22.0,VASO PRECIPITADO DE VIDRIO 500 ML BEAKER,VARIOS,sales
2025-04-26,5064,GATILLO PULVERIZADOR 28/410,VARIOS,1.0,1.6949152542,2.0,1.6949152542,0.3050847458,2.0,False,NO,False,True,2.0,2.0,GATILLO PULVERIZADOR 28 410,VARIOS,sales
2025-04-26,5017,POTE CREMERO SIMPLE 60GR CON TAPA Y LAINA,VARIOS,3.0,2.5423728814,3.0,7.6271186441,1.3728813559,9.0,False,NO,False,True,3.0,9.0,POTE CREMERO SIMPLE 60GR CON TAPA Y LAINA,VARIOS,sales
2025-04-27,5099,PROBADOR PLASTICO 5ML ESPRAY COLORES,VARIOS,12.0,1.186440678,1.4,14.2372881356,2.5627118644,16.8,False,NO,False,True,1.4,16.8,PROBADOR PLASTICO 5ML ESPRAY COLORES,VARIOS,sales
2025-04-27,5015,POTE PLASTICO 1KG B110 BLANCO C/TAPA,VARIOS,1.0,1.3559322034,1.6,1.3559322034,0.2440677966,1.6,False,NO,False,True,1.6,1.6,POTE PLASTICO 1KG B110 BLANCO C TAPA,VARIOS,sales
2025-04-28,5002,FRASCO GOTERO VIDRIO AMBAR 15ML CON TAPA Y CHUPON,VARIOS,3.0,1.406779661,1.66,4.2203389831,0.7596610169,4.98,False,NO,False,True,1.66,4.98,FRASCO GOTERO VIDRIO AMBAR 15ML CON TAPA Y CHUPON,VARIOS,sales
2025-04-28,5079,GOTERO PLASTICO 60ML NATURAL S/P B18MM C/TAPA Y TAPON,VARIOS,1.0,1.6949152542,2.0,1.6949152542,0.3050847458,2.0,False,NO,False,True,2.0,2.0,GOTERO PLASTICO 60ML NATURAL S P B18MM C TAPA Y TAPON,VARIOS,sales
2025-04-28,5005,FRASCO GOTERO VIDRIO AMBAR 50ML CON TAPA Y CHUPON,VARIOS,1.0,2.5423728814,3.0,2.5423728814,0.4576271186,3.0,False,NO,False,True,3.0,3.0,FRASCO GOTERO VIDRIO AMBAR 50ML CON TAPA Y CHUPON,VARIOS,sales
2025-04-28,5019,FRASCO BULLET 60ML CON TAPA ATOMIZADOR,VARIOS,2.0,1.2711864407,1.5,2.5423728814,0.4576271186,3.0,False,NO,False,True,1.5,3.0,FRASCO BULLET 60ML CON TAPA ATOMIZADOR,VARIOS,sales
2025-04-28,5046,FRASCO PLASTICO BLANCO 250ML CON TAPA Y TAPON N28,VARIOS,1.0,1.6949152542,2.0,1.6949152542,0.3050847458,2.0,False,NO,False,True,2.0,2.0,FRASCO PLASTICO BLANCO 250ML CON TAPA Y TAPON N28,VARIOS,sales
2025-04-28,5064,GATILLO PULVERIZADOR 28/410,VARIOS,1.0,1.6949152542,2.0,1.6949152542,0.3050847458,2.0,False,NO,False,True,2.0,2.0,GATILLO PULVERIZADOR 28 410,VARIOS,sales
2025-04-28,5064,GATILLO PULVERIZADOR 28/410,VARIOS,1.0,1.6949152542,2.0,1.6949152542,0.3050847458,2.0,False,NO,False,True,2.0,2.0,GATILLO PULVERIZADOR 28 410,VARIOS,sales
2025-04-28,5064,GATILLO PULVERIZADOR 28/410,VARIOS,1.0,3.3898305085,4.0,3.3898305085,0.6101694915,4.0,False,NO,False,True,4.0,4.0,GATILLO PULVERIZADOR 28 410,VARIOS,sales
2025-04-28,5000,FRASCO GOTERO VIDRIO AMBAR 5ML CON TAPA Y CHUPON,VARIOS,4.0,1.2711864407,1.5,5.0847457627,0.9152542373,6.0,False,NO,False,True,1.5,6.0,FRASCO GOTERO VIDRIO AMBAR 5ML CON TAPA Y CHUPON,VARIOS,sales
2025-04-28,5011,PROBADOR VIDRIO TRASPARENTE 5ML CON TAPA SPRAY,VARIOS,2.0,1.2711864407,1.5,2.5423728814,0.4576271186,3.0,False,NO,False,True,1.5,3.0,PROBADOR VIDRIO TRASPARENTE 5ML CON TAPA SPRAY,VARIOS,sales
2025-04-28,5019,FRASCO BULLET 60ML CON TAPA ATOMIZADOR,VARIOS,2.0,1.2711864407,1.5,2.5423728814,0.4576271186,3.0,False,NO,False,True,1.5,3.0,FRASCO BULLET 60ML CON TAPA ATOMIZADOR,VARIOS,sales
2025-04-28,5074,FRASCO BULLET 100ML CON TAPA ATOMIZADOR,VARIOS,6.0,1.6949152542,2.0,10.1694915254,1.8305084746,12.0,False,NO,False,True,2.0,12.0,FRASCO BULLET 100ML CON TAPA ATOMIZADOR,VARIOS,sales
2025-04-29,5073,FRASCO BULLET 75ML CON TAPA	ATOMIZADOR,VARIOS,1.0,1.2711864407,1.5,1.2711864407,0.2288135593,1.5,False,NO,False,True,1.5,1.5,FRASCO BULLET 75ML CON TAPA ATOMIZADOR,VARIOS,sales
2025-04-29,5087,VASO PRECIPITADO DE VIDRIO 100 ML (BEAKER),VARIOS,1.0,5.0847457627,6.0,5.0847457627,0.9152542373,6.0,False,NO,False,True,6.0,6.0,VASO PRECIPITADO DE VIDRIO 100 ML BEAKER,VARIOS,sales
2025-04-29,5019,FRASCO BULLET 60ML CON TAPA ATOMIZADOR,VARIOS,25.0,0.9322033898,1.1,23.3050847458,4.1949152542,27.5,False,NO,False,True,1.1,27.5,FRASCO BULLET 60ML CON TAPA ATOMIZADOR,VARIOS,sales
2025-04-29,5035,FRASCO PLASTICO NATURAL 250ML CON TAPON Y TAPA B28MM,VARIOS,3.0,0.8474576271,1.0,2.5423728814,0.4576271186,3.0,False,NO,False,True,1.0,3.0,FRASCO PLASTICO NATURAL 250ML CON TAPON Y TAPA B28MM,VARIOS,sales
2025-04-29,5064,GATILLO PULVERIZADOR 28/410,VARIOS,3.0,1.6949152542,2.0,5.0847457627,0.9152542373,6.0,False,NO,False,True,2.0,6.0,GATILLO PULVERIZADOR 28 410,VARIOS,sales
2025-04-29,5066,PISETA 500 ML,VARIOS,3.0,5.9322033898,7.0,17.7966101695,3.2033898305,21.0,False,NO,False,True,7.0,21.0,PISETA 500 ML,VARIOS,sales
2025-04-29,5076,POTE PLASTICO BLANCO 250GR CON TAPA,VARIOS,10.0,1.0169491525,1.2,10.1694915254,1.8305084746,12.0,False,NO,False,True,1.2,12.0,POTE PLASTICO BLANCO 250GR CON TAPA,VARIOS,sales
2025-04-29,5077,GOTERO PLASTICO X 10ML NATURAL S/P B15MM C/TAPA Y TAPON,VARIOS,10.0,0.5084745763,0.6,5.0847457627,0.9152542373,6.0,False,NO,False,True,0.6,6.0,GOTERO PLASTICO X 10ML NATURAL S P B15MM C TAPA Y TAPON,VARIOS,sales
2025-04-29,5085,VASO PRECIPITADO DE VIDRIO 250 ML (BEAKER) G-,VARIOS,1.0,7.6271186441,9.0,7.6271186441,1.3728813559,9.0,False,NO,False,True,9.0,9.0,VASO PRECIPITADO DE VIDRIO 250 ML BEAKER G,VARIOS,sales
2025-04-29,5017,POTE CREMERO SIMPLE 60GR CON TAPA Y LAINA,VARIOS,6.0,1.2711864407,1.5,7.6271186441,1.3728813559,9.0,False,NO,False,True,1.5,9.0,POTE CREMERO SIMPLE 60GR CON TAPA Y LAINA,VARIOS,sales
2025-04-29,5049,POTE CREMERO DOBLE FONDO NEGRO IMPORTADO 30GR CON TAPA Y LAINA,VARIOS,3.0,2.7118644068,3.2,8.1355932203,1.4644067797,9.6,False,NO,False,True,3.2,9.6,POTE CREMERO DOBLE FONDO NEGRO IMPORTADO 30GR CON TAPA Y LAINA,VARIOS,sales
2025-04-29,5074,FRASCO BULLET 100ML CON TAPA ATOMIZADOR,VARIOS,3.0,1.6949152542,2.0,5.0847457627,0.9152542373,6.0,False,NO,False,True,2.0,6.0,FRASCO BULLET 100ML CON TAPA ATOMIZADOR,VARIOS,sales
2025-04-29,5073,FRASCO BULLET 75ML CON TAPA	ATOMIZADOR,VARIOS,3.0,1.0169491525,1.2,3.0508474576,0.5491525424,3.6,False,NO,False,True,1.2,3.6,FRASCO BULLET 75ML CON TAPA ATOMIZADOR,VARIOS,sales
2025-04-29,5021,FRASCO PET TRANSPARENTE ESPUMERO 100ML CON TAPA,VARIOS,1.0,4.2372881356,5.0,4.2372881356,0.7627118644,5.0,False,NO,False,True,5.0,5.0,FRASCO PET TRANSPARENTE ESPUMERO 100ML CON TAPA,VARIOS,sales
2025-04-29,5074,FRASCO BULLET 100ML CON TAPA ATOMIZADOR,VARIOS,1.0,1.6949152542,2.0,1.6949152542,0.3050847458,2.0,False,NO,False,True,2.0,2.0,FRASCO BULLET 100ML CON TAPA ATOMIZADOR,VARIOS,sales
2025-04-29,5019,FRASCO BULLET 60ML CON TAPA ATOMIZADOR,VARIOS,1.0,1.2711864407,1.5,1.2711864407,0.2288135593,1.5,False,NO,False,True,1.5,1.5,FRASCO BULLET 60ML CON TAPA ATOMIZADOR,VARIOS,sales
2025-04-29,5018,FRASCO BULLET 30ML CON TAPA ATOMIZADOR,VARIOS,1.0,0.8474576271,1.0,0.8474576271,0.1525423729,1.0,False,NO,False,True,1.0,1.0,FRASCO BULLET 30ML CON TAPA ATOMIZADOR,VARIOS,sales
2025-04-30,5002,FRASCO GOTERO VIDRIO AMBAR 15ML CON TAPA Y CHUPON,VARIOS,1.0,1.6949152542,2.0,1.6949152542,0.3050847458,2.0,False,NO,False,True,2.0,2.0,FRASCO GOTERO VIDRIO AMBAR 15ML CON TAPA Y CHUPON,VARIOS,sales
2025-04-30,5060,POTE PLASTICO PEAD BLANCO 500GR CON TAPA,VARIOS,1.0,2.2033898305,2.6,2.2033898305,0.3966101695,2.6,False,NO,False,True,2.6,2.6,POTE PLASTICO PEAD BLANCO 500GR CON TAPA,VARIOS,sales
2025-04-30,5067,PIPETAS PASTEUR ESTRILES 3ML BX200,VARIOS,1.0,0.3389830508,0.4,0.3389830508,0.0610169492,0.4,False,NO,False,True,0.4,0.4,PIPETAS PASTEUR ESTRILES 3ML BX200,VARIOS,sales
2025-04-30,5009,PROBADOR VIDRIO TRASPARENTE 2ML CON TAPA SPRAY,VARIOS,10.0,0.8474576271,1.0,8.4745762712,1.5254237288,10.0,False,NO,False,True,1.0,10.0,PROBADOR VIDRIO TRASPARENTE 2ML CON TAPA SPRAY,VARIOS,sales
2025-04-30,5012,PROBADOR VIDRIO TRASPARENTE 10ML CON TAPA SPRAY,VARIOS,25.0,1.0169491525,1.2,25.4237288136,4.5762711864,30.0,False,NO,False,True,1.2,30.0,PROBADOR VIDRIO TRASPARENTE 10ML CON TAPA SPRAY,VARIOS,sales
2025-04-30,5011,PROBADOR VIDRIO TRASPARENTE 5ML CON TAPA SPRAY,VARIOS,35.0,0.9322033898,1.1,32.6271186441,5.8728813559,38.5,False,NO,False,True,1.1,38.5,PROBADOR VIDRIO TRASPARENTE 5ML CON TAPA SPRAY,VARIOS,sales
2025-04-30,5074,FRASCO BULLET 100ML CON TAPA ATOMIZADOR,BAIRES S.A.C.,12.0,1.6949152542,2.0,20.3389830508,3.6610169492,24.0,False,NO,False,True,2.0,24.0,FRASCO BULLET 100ML CON TAPA ATOMIZADOR,BAIRES S A C,sales
2025-04-30,5060,POTE PLASTICO PEAD BLANCO 500GR CON TAPA,ORGANIZACIÓN IBEROAMERICANA DE SEGURIDAD CONTRA INCENDIOS S.A.C.,30.0,2.1186440678,2.5,63.5593220339,11.4406779661,75.0,False,NO,False,True,2.5,75.0,POTE PLASTICO PEAD BLANCO 500GR CON TAPA,ORGANIZACION IBEROAMERICANA DE SEGURIDAD CONTRA INCENDIOS S A C,sales
2025-04-30,5018,FRASCO BULLET 30ML CON TAPA ATOMIZADOR,VARIOS,3.0,0.8474576271,1.0,2.5423728814,0.4576271186,3.0,False,NO,False,True,1.0,3.0,FRASCO BULLET 30ML CON TAPA ATOMIZADOR,VARIOS,sales
2025-04-30,5098,PROBADOR PLASTICO NATURAL FORMA BAJA 5ML CON TAPA ESPRAY,VARIOS,2.0,1.5254237288,1.8,3.0508474576,0.5491525424,3.6,False,NO,False,True,1.8,3.6,PROBADOR PLASTICO NATURAL FORMA BAJA 5ML CON TAPA ESPRAY,VARIOS,sales
2025-04-30,5059,POTE PLASTICO PEAD BLANCO 1KG CON TAPA N°97,GONZALES REQUE ISABEL MILAGROS,25.0,2.2033898305,2.6,55.0847457627,9.9152542373,65.0,False,NO,False,True,2.6,65.0,POTE PLASTICO PEAD BLANCO 1KG CON TAPA N 97,GONZALES REQUE ISABEL MILAGROS,sales
2025-05-01,5074,FRASCO BULLET 100ML CON TAPA ATOMIZADOR,VARIOS,3.0,1.6949152542,2.0,5.0847457627,0.9152542373,6.0,False,NO,False,True,2.0,6.0,FRASCO BULLET 100ML CON TAPA ATOMIZADOR,VARIOS,sales
2025-05-01,5066,PISETA 500 ML,VARIOS,1.0,5.9322033898,7.0,5.9322033898,1.0677966102,7.0,False,NO,False,True,7.0,7.0,PISETA 500 ML,VARIOS,sales
2025-05-01,5059,POTE PLASTICO PEAD BLANCO 1KG CON TAPA N°97,CORPORACION LABOMAD MEDIC E.I.R.L.,5.0,2.2881355932,2.7,11.4406779661,2.0593220339,13.5,False,NO,False,True,2.7,13.5,POTE PLASTICO PEAD BLANCO 1KG CON TAPA N 97,CORPORACION LABOMAD MEDIC E I R L,sales
2025-05-01,5075,POTE PLASTICO 500GR B110MM BLANCO CON TAPA,CORPORACION LABOMAD MEDIC E.I.R.L.,5.0,2.4576271186,2.9,12.2881355932,2.2118644068,14.5,False,NO,False,True,2.9,14.5,POTE PLASTICO 500GR B110MM BLANCO CON TAPA,CORPORACION LABOMAD MEDIC E I R L,sales
2025-05-01,5015,POTE PLASTICO 1KG B110 BLANCO C/TAPA,CORPORACION LABOMAD MEDIC E.I.R.L.,2.0,1.5254237288,1.8,3.0508474576,0.5491525424,3.6,False,NO,False,True,1.8,3.6,POTE PLASTICO 1KG B110 BLANCO C TAPA,CORPORACION LABOMAD MEDIC E I R L,sales
2025-05-01,5056,PASTILLERO PVC/CRISTAL N°4 80GR T/ROSCA Blanca,VARIOS,4.0,2.3728813559,2.8,9.4915254237,1.7084745763,11.2,False,NO,False,True,2.8,11.2,PASTILLERO PVC CRISTAL N 4 80GR T ROSCA BLANCA,VARIOS,sales
2025-05-01,5062,POTE PLASTICO PEAD BLANCO 500GR CON TAPA Y LAINA,DESARROLLO AMBIENTAL Y SOCIAL PERU,4.0,2.9661016949,3.5,11.8644067797,2.1355932203,14.0,False,NO,False,True,3.5,14.0,POTE PLASTICO PEAD BLANCO 500GR CON TAPA Y LAINA,DESARROLLO AMBIENTAL Y SOCIAL PERU,sales
2025-05-01,5033,FRASCO PLASTICO NATURAL 30ML CON TAPON Y TAPA N28,VARIOS,25.0,0.4508474576,0.532,11.2711864407,2.0288135593,13.3,False,NO,False,True,0.532,13.3,FRASCO PLASTICO NATURAL 30ML CON TAPON Y TAPA N28,VARIOS,sales
2025-05-01,5101,POTE VIDRIO AMBAR IMPORTADO 250GR B45 C/TAPA,VARIOS,6.0,3.3050847458,3.9,19.8305084746,3.5694915254,23.4,False,NO,False,True,3.9,23.4,POTE VIDRIO AMBAR IMPORTADO 250GR B45 C TAPA,VARIOS,sales
2025-05-01,5074,FRASCO BULLET 100ML CON TAPA ATOMIZADOR,VARIOS,3.0,1.6949152542,2.0,5.0847457627,0.9152542373,6.0,False,NO,False,True,2.0,6.0,FRASCO BULLET 100ML CON TAPA ATOMIZADOR,VARIOS,sales
2025-05-01,5018,FRASCO BULLET 30ML CON TAPA ATOMIZADOR,VARIOS,1.0,0.8474576271,1.0,0.8474576271,0.1525423729,1.0,False,NO,False,True,1.0,1.0,FRASCO BULLET 30ML CON TAPA ATOMIZADOR,VARIOS,sales
2025-05-02,5003,FRASCO GOTERO VIDRIO AMBAR 20ML CON TAPA Y CHUPON,VARIOS,1.0,1.6949152542,2.0,1.6949152542,0.3050847458,2.0,False,NO,False,True,2.0,2.0,FRASCO GOTERO VIDRIO AMBAR 20ML CON TAPA Y CHUPON,VARIOS,sales
2025-05-02,5065,PISETA 250ML,VARIOS,1.0,4.2372881356,5.0,4.2372881356,0.7627118644,5.0,False,NO,False,True,5.0,5.0,PISETA 250ML,VARIOS,sales
2025-05-02,5013,FRASCO PARA RIMEL 5ML(9CM X 1CM) CON TAPA,VARIOS,1.0,2.5423728814,3.0,2.5423728814,0.4576271186,3.0,False,NO,False,True,3.0,3.0,FRASCO PARA RIMEL 5ML 9CM X 1CM CON TAPA,VARIOS,sales
