product_id,product_name,query,query_tokens,matched_tokens,unmatched_tokens,matched_attributes_json,retrievability_score,top1_found,top5_found,top10_found,best_match_product_id,best_match_product_name,best_match_score
5044,FRASCO PLASTICO BLANCO 60ML CON TAPA Y TAPON N28,FRASCO PLASTICO BLANCO 60ML CON TAPA Y TAPON N28,FRASCO|PLASTICO|BLANCO|60ML|TAPA|TAPON|N28,FRASCO|PLASTICO|BLANCO|60ML|TAPA,TAPON|N28,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""PLASTICO""], ""color"": [""BLANCO""], ""capacity_text"": [""60ML""], ""material_family"": [""PLASTICO""]}",0.7143,True,True,True,5044,FRASCO PLASTICO BLANCO 60ML CON TAPA Y TAPON N28,3.5587
5045,FRASCO PLASTICO BLANCO 120ML CON TAPA Y TAPON N28,FRASCO PLASTICO BLANCO 120ML CON TAPA Y TAPON N28,FRASCO|PLASTICO|BLANCO|120ML|TAPA|TAPON|N28,FRASCO|PLASTICO|BLANCO|120ML|TAPA,TAPON|N28,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""PLASTICO""], ""color"": [""BLANCO""], ""capacity_text"": [""120ML""], ""material_family"": [""PLASTICO""]}",0.7143,True,True,True,5045,FRASCO PLASTICO BLANCO 120ML CON TAPA Y TAPON N28,3.5587
5046,FRASCO PLASTICO BLANCO 250ML CON TAPA Y TAPON N28,FRASCO PLASTICO BLANCO 250ML CON TAPA Y TAPON N28,FRASCO|PLASTICO|BLANCO|250ML|TAPA|TAPON|N28,FRASCO|PLASTICO|BLANCO|250ML|TAPA,TAPON|N28,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""PLASTICO""], ""color"": [""BLANCO""], ""capacity_text"": [""250ML""], ""material_family"": [""PLASTICO""]}",0.7143,True,True,True,5046,FRASCO PLASTICO BLANCO 250ML CON TAPA Y TAPON N28,3.5587
5047,FRASCO PLASTICO BLANCO 500ML CON TAPA Y TAPON N28,FRASCO PLASTICO BLANCO 500ML CON TAPA Y TAPON N28,FRASCO|PLASTICO|BLANCO|500ML|TAPA|TAPON|N28,FRASCO|PLASTICO|BLANCO|500ML|TAPA,TAPON|N28,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""PLASTICO""], ""color"": [""BLANCO""], ""capacity_text"": [""500ML""], ""material_family"": [""PLASTICO""]}",0.7143,True,True,True,5047,FRASCO PLASTICO BLANCO 500ML CON TAPA Y TAPON N28,3.5587
5048,FRASCO PLASTICO BLANCO 1LT CON TAPA Y TAPON N28,FRASCO PLASTICO BLANCO 1LT CON TAPA Y TAPON N28,FRASCO|PLASTICO|BLANCO|1LT|TAPA|TAPON|N28,FRASCO|PLASTICO|BLANCO|TAPA,1LT|TAPON|N28,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""PLASTICO""], ""color"": [""BLANCO""], ""material_family"": [""PLASTICO""]}",0.5714,True,True,True,5048,FRASCO PLASTICO BLANCO 1LT CON TAPA Y TAPON N28,3.4016
5049,POTE CREMERO DOBLE FONDO NEGRO IMPORTADO 30GR CON TAPA Y LAINA,POTE CREMERO DOBLE FONDO NEGRO IMPORTADO 30GR CON TAPA Y LAINA,POTE|CREMERO|DOBLE|FONDO|NEGRO|IMPORTADO|30GR|TAPA|LAINA,CREMERO|NEGRO|IMPORTADO|30GR|TAPA|LAINA,POTE|DOBLE|FONDO,"{""product_type"": [""CREMERO""], ""subtype"": [""CREMERO""], ""accessory"": [""LAINA"", ""TAPA""], ""feature"": [""IMPORTADO""], ""color"": [""NEGRO""], ""capacity_text"": [""30GR""]}",0.6667,True,True,True,5049,POTE CREMERO DOBLE FONDO NEGRO IMPORTADO 30GR CON TAPA Y LAINA,3.5041
5050,POTE CREMERO DOBLE FONDO NEGRO IMPORTADO 60ML,POTE CREMERO DOBLE FONDO NEGRO IMPORTADO 60ML,POTE|CREMERO|DOBLE|FONDO|NEGRO|IMPORTADO|60ML,CREMERO|NEGRO|IMPORTADO|60ML,POTE|DOBLE|FONDO,"{""product_type"": [""CREMERO""], ""subtype"": [""CREMERO""], ""feature"": [""IMPORTADO""], ""color"": [""NEGRO""], ""capacity_text"": [""60ML""]}",0.5714,True,True,True,5050,POTE CREMERO DOBLE FONDO NEGRO IMPORTADO 60ML,3.3965
5051,TAPA DE PLASTICO ROSCA,TAPA DE PLASTICO ROSCA,TAPA|PLASTICO|ROSCA,TAPA|PLASTICO|ROSCA,,"{""product_type"": [""TAPA""], ""subtype"": [""ROSCA""], ""accessory"": [""TAPA""], ""material"": [""PLASTICO""], ""material_family"": [""PLASTICO""]}",1.0,True,True,True,5051,TAPA DE PLASTICO ROSCA,3.8661
5052,FRASCO VIDRIO AMBAR 250ML HOMBRO CAIDO C/TAPA Y TAPON,FRASCO VIDRIO AMBAR 250ML HOMBRO CAIDO C/TAPA Y TAPON,FRASCO|VIDRIO|AMBAR|250ML|HOMBRO|CAIDO|TAPA|TAPON,FRASCO|VIDRIO|AMBAR|250ML|TAPA,HOMBRO|CAIDO|TAPON,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""VIDRIO""], ""color"": [""AMBAR""], ""capacity_text"": [""250ML""], ""material_family"": [""VIDRIO""]}",0.625,True,True,True,5052,FRASCO VIDRIO AMBAR 250ML HOMBRO CAIDO C/TAPA Y TAPON,3.4595
5053,FRASCO VIDRIO AMBAR IMPORTADO 125ML TAPA PLASTICO ROSCA,FRASCO VIDRIO AMBAR IMPORTADO 125ML TAPA PLASTICO ROSCA,FRASCO|VIDRIO|AMBAR|IMPORTADO|125ML|TAPA|PLASTICO|ROSCA,FRASCO|AMBAR|IMPORTADO|125ML|TAPA|PLASTICO|ROSCA,VIDRIO,"{""product_type"": [""FRASCO""], ""subtype"": [""ROSCA""], ""accessory"": [""TAPA""], ""feature"": [""IMPORTADO""], ""material"": [""PLASTICO""], ""color"": [""AMBAR""], ""capacity_text"": [""125ML""], ""material_family"": [""PLASTICO""]}",0.875,True,True,True,5053,FRASCO VIDRIO AMBAR IMPORTADO 125ML TAPA PLASTICO ROSCA,3.7365
5054,FRASCO PLASTICO NATURAL 60ML CON TAPA Y TAPON B/28,FRASCO PLASTICO NATURAL 60ML CON TAPA Y TAPON B/28,FRASCO|PLASTICO|NATURAL|60ML|TAPA|TAPON|28,FRASCO|PLASTICO|NATURAL|60ML|TAPA,TAPON|28,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""PLASTICO""], ""color"": [""NATURAL""], ""capacity_text"": [""60ML""], ""material_family"": [""PLASTICO""]}",0.7143,True,True,True,5054,FRASCO PLASTICO NATURAL 60ML CON TAPA Y TAPON B/28,3.5587
5055,FRASCO VIDRIO AMBAR IMPORTADO 250ML TAPA DISPENSADOR GEL,FRASCO VIDRIO AMBAR IMPORTADO 250ML TAPA DISPENSADOR GEL,FRASCO|VIDRIO|AMBAR|IMPORTADO|250ML|TAPA|DISPENSADOR|GEL,FRASCO|VIDRIO|AMBAR|IMPORTADO|250ML|TAPA|DISPENSADOR,GEL,"{""product_type"": [""FRASCO""], ""subtype"": [""DISPENSADOR""], ""accessory"": [""TAPA""], ""feature"": [""IMPORTADO""], ""material"": [""VIDRIO""], ""color"": [""AMBAR""], ""capacity_text"": [""250ML""], ""material_family"": [""VIDRIO""]}",0.875,True,True,True,5055,FRASCO VIDRIO AMBAR IMPORTADO 250ML TAPA DISPENSADOR GEL,3.7365
5056,PASTILLERO PVC/CRISTAL N°4 80GR T/ROSCA Blanca,PASTILLERO PVC/CRISTAL N°4 80GR T/ROSCA Blanca,PASTILLERO|PVC|CRISTAL|80GR|ROSCA|BLANCA,PVC|80GR|ROSCA,PASTILLERO|CRISTAL|BLANCA,"{""subtype"": [""ROSCA""], ""material"": [""PVC""], ""capacity_text"": [""80GR""], ""material_family"": [""PVC""]}",0.5,True,True,True,5056,PASTILLERO PVC/CRISTAL N°4 80GR T/ROSCA Blanca,3.3179
5057,PASTILLERO PVC/CRISTAL N°3 50GR TAPA Blanca,PASTILLERO PVC/CRISTAL N°3 50GR TAPA Blanca,PASTILLERO|PVC|CRISTAL|50GR|TAPA|BLANCA,PVC|50GR|TAPA,PASTILLERO|CRISTAL|BLANCA,"{""accessory"": [""TAPA""], ""material"": [""PVC""], ""capacity_text"": [""50GR""], ""material_family"": [""PVC""]}",0.5,True,True,True,5057,PASTILLERO PVC/CRISTAL N°3 50GR TAPA Blanca,3.3179
5058,PASTILLERO ESPECIAL PVC CRISTAL 150GR CON T/ESP,PASTILLERO ESPECIAL PVC CRISTAL 150GR CON T/ESP,PASTILLERO|ESPECIAL|PVC|CRISTAL|150GR|ESP,PVC|150GR,PASTILLERO|ESPECIAL|CRISTAL|ESP,"{""material"": [""PVC""], ""capacity_text"": [""150GR""], ""material_family"": [""PVC""]}",0.3333,True,True,True,5058,PASTILLERO ESPECIAL PVC CRISTAL 150GR CON T/ESP,3.1328
5059,POTE PLASTICO PEAD BLANCO 1KG CON TAPA N°97,POTE PLASTICO PEAD BLANCO 1KG CON TAPA N°97,POTE|PLASTICO|PEAD|BLANCO|1KG|TAPA|97,POTE|PEAD|BLANCO|1KG|TAPA,PLASTICO|97,"{""product_type"": [""POTE""], ""accessory"": [""TAPA""], ""material"": [""PEAD""], ""color"": [""BLANCO""], ""capacity_text"": [""1KG""]}",0.7143,True,True,True,5059,POTE PLASTICO PEAD BLANCO 1KG CON TAPA N°97,3.5597
5060,POTE PLASTICO PEAD BLANCO 500GR CON TAPA,POTE PLASTICO PEAD BLANCO 500GR CON TAPA,POTE|PLASTICO|PEAD|BLANCO|500GR|TAPA,POTE|PEAD|BLANCO|500GR|TAPA,PLASTICO,"{""product_type"": [""POTE""], ""accessory"": [""TAPA""], ""material"": [""PEAD""], ""color"": [""BLANCO""], ""capacity_text"": [""500GR""]}",0.8333,True,True,True,5060,POTE PLASTICO PEAD BLANCO 500GR CON TAPA,3.6897
5061,POTE PLASTICO PEAD BLANCO 250GR CON TAPA Y LAINA,POTE PLASTICO PEAD BLANCO 250GR CON TAPA Y LAINA,POTE|PLASTICO|PEAD|BLANCO|250GR|TAPA|LAINA,POTE|PEAD|BLANCO|250GR|TAPA|LAINA,PLASTICO,"{""product_type"": [""POTE""], ""subtype"": [""LAINA""], ""accessory"": [""LAINA"", ""TAPA""], ""material"": [""PEAD""], ""color"": [""BLANCO""], ""capacity_text"": [""250GR""]}",0.8571,True,True,True,5061,POTE PLASTICO PEAD BLANCO 250GR CON TAPA Y LAINA,3.7168
5062,POTE PLASTICO PEAD BLANCO 500GR CON TAPA Y LAINA,POTE PLASTICO PEAD BLANCO 500GR CON TAPA Y LAINA,POTE|PLASTICO|PEAD|BLANCO|500GR|TAPA|LAINA,POTE|PEAD|BLANCO|500GR|TAPA|LAINA,PLASTICO,"{""product_type"": [""POTE""], ""subtype"": [""LAINA""], ""accessory"": [""LAINA"", ""TAPA""], ""material"": [""PEAD""], ""color"": [""BLANCO""], ""capacity_text"": [""500GR""]}",0.8571,True,True,True,5062,POTE PLASTICO PEAD BLANCO 500GR CON TAPA Y LAINA,3.7168
5063,FRASCO VIDRIO AMBAR HOMBRO CAIDO 125ML TAPA ESPRAY PISTOLA negro,FRASCO VIDRIO AMBAR HOMBRO CAIDO 125ML TAPA ESPRAY PISTOLA negro,FRASCO|VIDRIO|AMBAR|HOMBRO|CAIDO|125ML|TAPA|ESPRAY|PISTOLA|NEGRO,FRASCO|VIDRIO|AMBAR|125ML|TAPA|ESPRAY|PISTOLA,HOMBRO|CAIDO|NEGRO,"{""product_type"": [""FRASCO""], ""accessory"": [""ESPRAY"", ""PISTOLA"", ""TAPA""], ""material"": [""VIDRIO""], ""color"": [""AMBAR""], ""capacity_text"": [""125ML""], ""material_family"": [""VIDRIO""]}",0.7,True,True,True,5063,FRASCO VIDRIO AMBAR HOMBRO CAIDO 125ML TAPA ESPRAY PISTOLA negro,3.5471
5064,GATILLO PULVERIZADOR 28/410,GATILLO PULVERIZADOR 28/410,GATILLO|PULVERIZADOR|28|410,GATILLO,PULVERIZADOR|28|410,"{""subtype"": [""GATILLO""], ""accessory"": [""GATILLO""]}",0.25,True,True,True,5064,GATILLO PULVERIZADOR 28/410,3.0389
5065,PISETA 250ML,PISETA 250ML,PISETA|250ML,250ML,PISETA,"{""capacity_text"": [""250ML""]}",0.5,True,True,True,5065,PISETA 250ML,3.3139
5066,PISETA 500 ML,PISETA 500 ML,PISETA|500|ML,,PISETA|500|ML,{},0.0,True,True,True,5066,PISETA 500 ML,2.7639
5067,PIPETAS PASTEUR ESTRILES 3ML BX200,PIPETAS PASTEUR ESTRILES 3ML BX200,PIPETAS|PASTEUR|ESTRILES|3ML|BX200,3ML,PIPETAS|PASTEUR|ESTRILES|BX200,"{""capacity_text"": [""3ML""]}",0.2,True,True,True,5067,PIPETAS PASTEUR ESTRILES 3ML BX200,2.981
5068,CRIOVIAL C/TAPA ROSCA NO ESTERIL 2ML TAPA BLANCA (BOLSA*500UND),CRIOVIAL C/TAPA ROSCA NO ESTERIL 2ML TAPA BLANCA (BOLSA*500UND),CRIOVIAL|TAPA|ROSCA|NO|ESTERIL|2ML|BLANCA|BOLSA|500UND,TAPA|ROSCA|NO|ESTERIL|2ML,CRIOVIAL|BLANCA|BOLSA|500UND,"{""product_type"": [""TAPA""], ""subtype"": [""ROSCA""], ""accessory"": [""TAPA""], ""feature"": [""ESTERIL"", ""NO""], ""capacity_text"": [""2ML""]}",0.5556,True,True,True,5068,CRIOVIAL C/TAPA ROSCA NO ESTERIL 2ML TAPA BLANCA (BOLSA*500UND),3.3841
5069,PISETA 1LT,PISETA 1LT,PISETA|1LT,,PISETA|1LT,{},0.0,True,True,True,5069,PISETA 1LT,2.7639
5070,FRASCO PET TRANSPARENTE 60ML CON TAPA Y TAPON N°28,FRASCO PET TRANSPARENTE 60ML CON TAPA Y TAPON N°28,FRASCO|PET|TRANSPARENTE|60ML|TAPA|TAPON|28,FRASCO|PET|TRANSPARENTE|60ML|TAPA,TAPON|28,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""PET""], ""color"": [""TRANSPARENTE""], ""capacity_text"": [""60ML""]}",0.7143,True,True,True,5070,FRASCO PET TRANSPARENTE 60ML CON TAPA Y TAPON N°28,3.5614
5071,GOTERO PLASTICO 100ML COLOR NATURAL,GOTERO PLASTICO 100ML COLOR NATURAL,GOTERO|PLASTICO|100ML|COLOR|NATURAL,GOTERO|PLASTICO|100ML|NATURAL,COLOR,"{""product_type"": [""GOTERO""], ""material"": [""PLASTICO""], ""color"": [""NATURAL""], ""capacity_text"": [""100ML""], ""material_family"": [""PLASTICO""]}",0.8,True,True,True,5071,GOTERO PLASTICO 100ML COLOR NATURAL,3.6479
5072,FRASCO YOGURT 1LT BLANCO CON TAPA 38MM,FRASCO YOGURT 1LT BLANCO CON TAPA 38MM,FRASCO|YOGURT|1LT|BLANCO|TAPA|38MM,FRASCO|BLANCO|TAPA,YOGURT|1LT|38MM,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""color"": [""BLANCO""]}",0.5,True,True,True,5072,FRASCO YOGURT 1LT BLANCO CON TAPA 38MM,3.3208
5073,FRASCO BULLET 75ML CON TAPA	ATOMIZADOR,FRASCO BULLET 75ML CON TAPA	ATOMIZADOR,FRASCO|BULLET|75ML|TAPA|ATOMIZADOR,FRASCO|75ML|TAPA|ATOMIZADOR,BULLET,"{""product_type"": [""FRASCO""], ""subtype"": [""ATOMIZADOR""], ""accessory"": [""TAPA""], ""capacity_text"": [""75ML""]}",0.8,True,True,True,5073,FRASCO BULLET 75ML CON TAPA	ATOMIZADOR,3.6479
5074,FRASCO BULLET 100ML CON TAPA ATOMIZADOR,FRASCO BULLET 100ML CON TAPA ATOMIZADOR,FRASCO|BULLET|100ML|TAPA|ATOMIZADOR,FRASCO|100ML|TAPA|ATOMIZADOR,BULLET,"{""product_type"": [""FRASCO""], ""subtype"": [""ATOMIZADOR""], ""accessory"": [""TAPA""], ""capacity_text"": [""100ML""]}",0.8,True,True,True,5074,FRASCO BULLET 100ML CON TAPA ATOMIZADOR,3.6479
5075,POTE PLASTICO 500GR B110MM BLANCO CON TAPA,POTE PLASTICO 500GR B110MM BLANCO CON TAPA,POTE|PLASTICO|500GR|B110MM|BLANCO|TAPA,POTE|PLASTICO|500GR|BLANCO|TAPA,B110MM,"{""product_type"": [""POTE""], ""accessory"": [""TAPA""], ""material"": [""PLASTICO""], ""color"": [""BLANCO""], ""capacity_text"": [""500GR""], ""material_family"": [""PLASTICO""]}",0.8333,True,True,True,5075,POTE PLASTICO 500GR B110MM BLANCO CON TAPA,3.6897
5076,POTE PLASTICO BLANCO 250GR CON TAPA,POTE PLASTICO BLANCO 250GR CON TAPA,POTE|PLASTICO|BLANCO|250GR|TAPA,POTE|PLASTICO|BLANCO|250GR|TAPA,,"{""product_type"": [""POTE""], ""accessory"": [""TAPA""], ""material"": [""PLASTICO""], ""color"": [""BLANCO""], ""capacity_text"": [""250GR""], ""material_family"": [""PLASTICO""]}",1.0,True,True,True,5076,POTE PLASTICO BLANCO 250GR CON TAPA,3.872
5077,GOTERO PLASTICO X 10ML NATURAL S/P B15MM C/TAPA Y TAPON,GOTERO PLASTICO X 10ML NATURAL S/P B15MM C/TAPA Y TAPON,GOTERO|PLASTICO|10ML|NATURAL|B15MM|TAPA|TAPON,GOTERO|PLASTICO|10ML|NATURAL|TAPA,B15MM|TAPON,"{""product_type"": [""GOTERO""], ""accessory"": [""TAPA""], ""material"": [""PLASTICO""], ""color"": [""NATURAL""], ""capacity_text"": [""10ML""], ""material_family"": [""PLASTICO""]}",0.7143,True,True,True,5077,GOTERO PLASTICO X 10ML NATURAL S/P B15MM C/TAPA Y TAPON,3.5565
5078,GOTERO PLASTICO 7ML NATURAL S/P B15MM C/TAPA Y TAPON,GOTERO PLASTICO 7ML NATURAL S/P B15MM C/TAPA Y TAPON,GOTERO|PLASTICO|7ML|NATURAL|B15MM|TAPA|TAPON,GOTERO|PLASTICO|7ML|NATURAL|TAPA,B15MM|TAPON,"{""product_type"": [""GOTERO""], ""accessory"": [""TAPA""], ""material"": [""PLASTICO""], ""color"": [""NATURAL""], ""capacity_text"": [""7ML""], ""material_family"": [""PLASTICO""]}",0.7143,True,True,True,5078,GOTERO PLASTICO 7ML NATURAL S/P B15MM C/TAPA Y TAPON,3.5565
5079,GOTERO PLASTICO 60ML NATURAL S/P B18MM C/TAPA Y TAPON,GOTERO PLASTICO 60ML NATURAL S/P B18MM C/TAPA Y TAPON,GOTERO|PLASTICO|60ML|NATURAL|B18MM|TAPA|TAPON,GOTERO|PLASTICO|60ML|NATURAL|TAPA,B18MM|TAPON,"{""product_type"": [""GOTERO""], ""accessory"": [""TAPA""], ""material"": [""PLASTICO""], ""color"": [""NATURAL""], ""capacity_text"": [""60ML""], ""material_family"": [""PLASTICO""]}",0.7143,True,True,True,5079,GOTERO PLASTICO 60ML NATURAL S/P B18MM C/TAPA Y TAPON,3.5565
5080,GOTERO PLASTICO 5ML NATURAL S/P C/TAPA,GOTERO PLASTICO 5ML NATURAL S/P C/TAPA,GOTERO|PLASTICO|5ML|NATURAL|TAPA,GOTERO|PLASTICO|5ML|NATURAL|TAPA,,"{""product_type"": [""GOTERO""], ""accessory"": [""TAPA""], ""material"": [""PLASTICO""], ""color"": [""NATURAL""], ""capacity_text"": [""5ML""], ""material_family"": [""PLASTICO""]}",1.0,True,True,True,5080,GOTERO PLASTICO 5ML NATURAL S/P C/TAPA,3.8695
5081,GOTERO PLASTICO 15ML NATURAL S/P C/TAPA,GOTERO PLASTICO 15ML NATURAL S/P C/TAPA,GOTERO|PLASTICO|15ML|NATURAL|TAPA,GOTERO|PLASTICO|15ML|NATURAL|TAPA,,"{""product_type"": [""GOTERO""], ""accessory"": [""TAPA""], ""material"": [""PLASTICO""], ""color"": [""NATURAL""], ""capacity_text"": [""15ML""], ""material_family"": [""PLASTICO""]}",1.0,True,True,True,5081,GOTERO PLASTICO 15ML NATURAL S/P C/TAPA,3.8695
5082,GOTERO PLASTICO 30ML NATURAL S/P C/TAPA,GOTERO PLASTICO 30ML NATURAL S/P C/TAPA,GOTERO|PLASTICO|30ML|NATURAL|TAPA,GOTERO|PLASTICO|30ML|NATURAL|TAPA,,"{""product_type"": [""GOTERO""], ""accessory"": [""TAPA""], ""material"": [""PLASTICO""], ""color"": [""NATURAL""], ""capacity_text"": [""30ML""], ""material_family"": [""PLASTICO""]}",1.0,True,True,True,5082,GOTERO PLASTICO 30ML NATURAL S/P C/TAPA,3.8695
5083,VASO PRECIPITADO DE VIDRIO 1L (BEAKER),VASO PRECIPITADO DE VIDRIO 1L (BEAKER),VASO|PRECIPITADO|VIDRIO|1L|BEAKER,VASO|PRECIPITADO|VIDRIO|1L,BEAKER,"{""subtype"": [""PRECIPITADO"", ""VASO""], ""material"": [""VIDRIO""], ""capacity_text"": [""1L""], ""material_family"": [""VIDRIO""]}",0.8,True,True,True,5083,VASO PRECIPITADO DE VIDRIO 1L (BEAKER),3.6495
5084,VASO PRECIPITADO DE VIDRIO 500 ML (BEAKER),VASO PRECIPITADO DE VIDRIO 500 ML (BEAKER),VASO|PRECIPITADO|VIDRIO|500|ML|BEAKER,VASO|PRECIPITADO|VIDRIO,500|ML|BEAKER,"{""subtype"": [""PRECIPITADO"", ""VASO""], ""material"": [""VIDRIO""], ""material_family"": [""VIDRIO""]}",0.5,True,True,True,5084,VASO PRECIPITADO DE VIDRIO 500 ML (BEAKER),3.3195
5085,VASO PRECIPITADO DE VIDRIO 250 ML (BEAKER) G-,VASO PRECIPITADO DE VIDRIO 250 ML (BEAKER) G-,VASO|PRECIPITADO|VIDRIO|250|ML|BEAKER,VASO|PRECIPITADO|VIDRIO,250|ML|BEAKER,"{""subtype"": [""PRECIPITADO"", ""VASO""], ""material"": [""VIDRIO""], ""material_family"": [""VIDRIO""]}",0.5,True,True,True,5085,VASO PRECIPITADO DE VIDRIO 250 ML (BEAKER) G-,3.3195
5086,VASO PRECIPITADO DE VIDRIO FORMA ALTA 250 ML (BEAKER),VASO PRECIPITADO DE VIDRIO FORMA ALTA 250 ML (BEAKER),VASO|PRECIPITADO|VIDRIO|ALTA|250|ML|BEAKER,VASO|PRECIPITADO|VIDRIO,ALTA|250|ML|BEAKER,"{""subtype"": [""PRECIPITADO"", ""VASO""], ""material"": [""VIDRIO""], ""material_family"": [""VIDRIO""]}",0.4286,True,True,True,5086,VASO PRECIPITADO DE VIDRIO FORMA ALTA 250 ML (BEAKER),3.2409
5087,VASO PRECIPITADO DE VIDRIO 100 ML (BEAKER),VASO PRECIPITADO DE VIDRIO 100 ML (BEAKER),VASO|PRECIPITADO|VIDRIO|100|ML|BEAKER,VASO|PRECIPITADO|VIDRIO,100|ML|BEAKER,"{""subtype"": [""PRECIPITADO"", ""VASO""], ""material"": [""VIDRIO""], ""material_family"": [""VIDRIO""]}",0.5,True,True,True,5087,VASO PRECIPITADO DE VIDRIO 100 ML (BEAKER),3.3195
5088,VASO PRECIPITADO DE VIDRIO 50ML (BEAKER),VASO PRECIPITADO DE VIDRIO 50ML (BEAKER),VASO|PRECIPITADO|VIDRIO|50ML|BEAKER,VASO|PRECIPITADO|VIDRIO|50ML,BEAKER,"{""subtype"": [""PRECIPITADO"", ""VASO""], ""material"": [""VIDRIO""], ""capacity_text"": [""50ML""], ""material_family"": [""VIDRIO""]}",0.8,True,True,True,5088,VASO PRECIPITADO DE VIDRIO 50ML (BEAKER),3.6495
5089,PROBETA DE VIDRIO GRADUADA C/PICO 10 ML,PROBETA DE VIDRIO GRADUADA C/PICO 10 ML,PROBETA|VIDRIO|GRADUADA|PICO|10|ML,VIDRIO,PROBETA|GRADUADA|PICO|10|ML,"{""material"": [""VIDRIO""], ""material_family"": [""VIDRIO""]}",0.1667,True,True,True,5089,PROBETA DE VIDRIO GRADUADA C/PICO 10 ML,2.9513
5090,PROBETA DE VIDRIO GRADUADA C/PICO 50 ML G-,PROBETA DE VIDRIO GRADUADA C/PICO 50 ML G-,PROBETA|VIDRIO|GRADUADA|PICO|50|ML,VIDRIO,PROBETA|GRADUADA|PICO|50|ML,"{""material"": [""VIDRIO""], ""material_family"": [""VIDRIO""]}",0.1667,True,True,True,5090,PROBETA DE VIDRIO GRADUADA C/PICO 50 ML G-,2.9513
5091,PROBETA DE VIDRIO GRADUADA C/PICO 100 ML,PROBETA DE VIDRIO GRADUADA C/PICO 100 ML,PROBETA|VIDRIO|GRADUADA|PICO|100|ML,VIDRIO,PROBETA|GRADUADA|PICO|100|ML,"{""material"": [""VIDRIO""], ""material_family"": [""VIDRIO""]}",0.1667,True,True,True,5091,PROBETA DE VIDRIO GRADUADA C/PICO 100 ML,2.9513
5092,PROBETA DE PLASTICO GRADUADA 10 ML,PROBETA DE PLASTICO GRADUADA 10 ML,PROBETA|PLASTICO|GRADUADA|10|ML,PLASTICO,PROBETA|GRADUADA|10|ML,"{""material"": [""PLASTICO""], ""material_family"": [""PLASTICO""]}",0.2,True,True,True,5092,PROBETA DE PLASTICO GRADUADA 10 ML,2.9879
5093,PROBETA DE PLASTICO GRADUADA 50 ML,PROBETA DE PLASTICO GRADUADA 50 ML,PROBETA|PLASTICO|GRADUADA|50|ML,PLASTICO,PROBETA|GRADUADA|50|ML,"{""material"": [""PLASTICO""], ""material_family"": [""PLASTICO""]}",0.2,True,True,True,5093,PROBETA DE PLASTICO GRADUADA 50 ML,2.9879
5094,PROBETA DE PLASTICO GRADUADA 100 ML,PROBETA DE PLASTICO GRADUADA 100 ML,PROBETA|PLASTICO|GRADUADA|100|ML,PLASTICO,PROBETA|GRADUADA|100|ML,"{""material"": [""PLASTICO""], ""material_family"": [""PLASTICO""]}",0.2,True,True,True,5094,PROBETA DE PLASTICO GRADUADA 100 ML,2.9879
5095,PROBETA DE PLASTICO GRADUADA 250 ML,PROBETA DE PLASTICO GRADUADA 250 ML,PROBETA|PLASTICO|GRADUADA|250|ML,PLASTICO,PROBETA|GRADUADA|250|ML,"{""material"": [""PLASTICO""], ""material_family"": [""PLASTICO""]}",0.2,True,True,True,5095,PROBETA DE PLASTICO GRADUADA 250 ML,2.9879
5096,PLACA PETRI DE PLASTICO 90*15,PLACA PETRI DE PLASTICO 90*15,PLACA|PETRI|PLASTICO|90|15,PLACA|PETRI|PLASTICO,90|15,"{""subtype"": [""PETRI"", ""PLACA""], ""material"": [""PLASTICO""], ""material_family"": [""PLASTICO""]}",0.6,True,True,True,5096,PLACA PETRI DE PLASTICO 90*15,3.4279
5097,BURETA DE VIDRIO GRADUADO DE 25 ML CON LLAVE DE VIDRIO,BURETA DE VIDRIO GRADUADO DE 25 ML CON LLAVE DE VIDRIO,BURETA|VIDRIO|GRADUADO|25|ML|LLAVE,VIDRIO|GRADUADO,BURETA|25|ML|LLAVE,"{""feature"": [""GRADUADO""], ""material"": [""VIDRIO""], ""material_family"": [""VIDRIO""]}",0.3333,True,True,True,5097,BURETA DE VIDRIO GRADUADO DE 25 ML CON LLAVE DE VIDRIO,3.1328
